Date,AMZN,TSLA,BB,ITUB,GME,CLF,MSFT,NVDA,FB,WSBC,CLNE,WKHS,AAPL,NOK,AGG,TLT,HYG,LQD,IGSB,BND,PFF
6/24/2016,698.96,38.63,6.67,3.9709,20.0392,3.6458,45.9063,44.9982,112.08,25.7379,3.26,7.06,21.8132,4.7582,98.7549,121.4483,64.4283,103.2859,47.2595,73.64,29.945
6/27/2016,691.36,39.71,6.29,3.7987,20.1659,3.4115,44.6165,44.516,108.97,24.9193,3.07,6.66,21.4956,4.6395,99.1699,124.4805,63.4996,103.7206,47.2282,74.0184,29.7477
6/28/2016,707.95,40.358,6.48,4.0733,20.6009,3.617,45.547,45.1654,112.7,25.3328,3.43,6.4,21.8576,4.8952,99.2935,124.7399,64.2967,104.2917,47.2729,74.1064,30.0816
6/29/2016,715.6,42.038,6.64,4.2455,20.8856,3.7856,46.5604,45.9034,114.16,25.5016,3.42,6.93,22.0468,5.0596,99.2228,123.7828,65.1093,104.2576,47.2952,74.08,30.1574
6/30/2016,715.62,42.456,6.71,4.3945,21.02,4.1593,47.1408,46.2577,114.28,26.202,3.47,6.85,22.327,5.1966,99.4215,124.239,65.5505,104.6199,47.3622,74.1768,30.2636
7/1/2016,725.68,43.3,6.76,4.455,21.3995,4.2111,47.1316,45.9133,114.19,25.9488,3.54,6.66,22.3947,5.1692,99.6404,125.9642,65.6801,105.1725,47.3806,74.3834,30.203
7/5/2016,728.1,42.796,6.54,4.32,20.7985,4.1009,47.1408,46.5922,114,25.5269,3.38,6.87,22.1846,4.9043,99.9057,127.5413,65.3069,105.5314,47.394,74.6391,30.0816
7/6/2016,737.61,42.888,6.52,4.3078,20.933,4.2623,47.3342,46.8874,116.7,25.6788,3.39,6.85,22.3107,4.8769,100.0915,127.7474,65.5946,105.7195,47.3761,74.7713,30.1298
7/7/2016,736.57,43.188,6.5,4.2938,20.8222,4.3577,47.3342,48.1076,115.85,25.6872,3.36,7.23,22.4064,4.8678,100.0207,127.7384,65.6801,105.7366,47.4029,74.6479,30.1603
7/8/2016,745.81,43.356,6.66,4.5221,21.6446,4.4749,48.1818,50.0362,117.24,26.1429,3.41,7.35,22.5792,4.9774,100.1711,128.6793,66.551,106.3263,47.3985,74.8418,30.2594
7/11/2016,753.78,44.956,6.69,4.536,22.4988,4.93,48.449,51.1875,117.87,26.5395,3.44,7.01,22.6493,5.0778,99.9057,127.5502,66.5899,106.0528,47.3672,74.6214,30.3203
7/12/2016,748.21,44.93,6.76,4.5453,22.7283,5.3772,49.0201,51.955,117.93,26.8518,3.57,7.2,22.7521,5.1052,99.605,125.4534,66.7765,105.4545,47.318,74.3217,30.427
7/13/2016,742.63,44.506,6.69,4.6384,22.815,5.3481,49.2965,51.9353,116.78,26.9615,3.57,6.9,22.6236,5.3792,99.7465,126.9319,66.5821,105.8648,47.3225,74.4539,30.4423
7/14/2016,741.2,44.306,6.69,4.7782,22.6332,5.3188,49.5084,52.4667,117.29,26.9952,3.55,6.79,23.072,5.4158,99.6581,125.086,66.7143,105.6084,47.3135,74.3393,30.4499
7/15/2016,735.44,44.08,6.65,4.7968,22.1352,5.3552,49.4716,51.8566,116.86,27.0627,3.46,6.63,23.0697,5.4066,99.2954,124.0107,66.5821,105.2066,47.318,74.1013,30.5337
7/18/2016,736.07,45.25,6.73,4.8713,23.875,5.4654,49.7111,52.1223,119.37,26.9024,3.39,5.79,23.3149,5.3427,99.3485,123.8942,66.8076,105.2066,47.318,74.1277,30.5185
7/19/2016,739.95,45.052,6.67,4.834,23.875,5.1575,48.9096,52.6635,120.61,26.7167,3.23,6.23,23.3243,5.2148,99.5165,124.5931,66.6287,105.3947,47.3135,74.2423,30.5261
7/20/2016,745.72,45.672,6.76,4.9365,24.6103,5.1427,51.5075,53.3523,121.92,26.4383,3.17,6.04,23.3453,5.3153,99.4281,123.9121,66.7998,105.3605,47.3359,74.163,30.4804
7/21/2016,744.43,44.1,6.84,4.8247,24.5233,5.194,51.4062,52.3683,120.61,26.0838,3.16,6.02,23.2215,5.3153,99.5165,124.163,66.7065,105.4802,47.3225,74.2511,30.4746
7/22/2016,744.86,44.454,6.88,4.89,24.365,5.2797,52.1156,53.7951,121,26.3201,3.12,6.18,23.0417,5.3518,99.5342,124.3781,67.002,105.4203,47.3225,74.26,30.5337
7/25/2016,739.61,46.002,7.08,4.7968,24.4205,5.2502,52.263,54.7889,121.63,26.0923,3.09,6.38,22.7334,5.3062,99.4192,124.2885,66.6832,105.3605,47.3046,74.2159,30.5261
7/26/2016,735.59,45.902,7.23,4.7735,24.7132,5.9219,52.2906,55.7237,121.22,26.2104,3.11,6.08,22.5769,5.2696,99.4192,124.4856,66.4266,105.2579,47.3046,74.2071,30.5566
7/27/2016,736.67,45.698,7.58,4.7735,24.7683,5.7964,51.7655,55.1629,123.34,26.2611,3.1,6.42,24.0436,5.3518,99.7111,126.0358,66.6287,105.6938,47.3448,74.4275,30.6023
7/28/2016,752.61,46.122,7.62,4.6757,24.6499,5.9738,51.7839,55.2809,125,26.1935,3.02,6.49,24.3682,5.2514,99.7023,125.8029,66.3488,105.5913,47.3538,74.3834,30.6099
7/29/2016,758.81,46.958,7.6,4.8666,24.4759,5.8409,52.2169,56.1862,123.94,26.0923,2.99,6.57,24.3379,5.2696,99.9676,126.8513,66.411,105.9759,47.4163,74.6214,30.6861
8/1/2016,767.74,46.002,7.91,4.7752,24.0014,5.9293,52.1248,55.8221,124.31,25.9488,2.87,6.52,24.7676,5.1692,99.7343,125.4761,66.0386,105.3784,47.3709,74.3877,30.6709
8/2/2016,760.58,45.44,7.71,4.8265,23.1236,5.8776,52.1248,55.1432,123.09,25.8644,2.76,6.5,24.4009,5.1235,99.4419,124.1834,65.9448,104.7871,47.3843,74.3171,30.5937
8/3/2016,754.64,45.158,7.78,5.0455,23.4399,5.9592,52.4841,55.2908,122.51,26.1345,2.82,6.33,24.7069,5.1966,99.5482,124.2552,66.2416,104.9242,47.3843,74.3171,30.5861
8/4/2016,760.77,46.122,7.76,5.1619,23.4558,5.9887,52.871,56.3141,124.36,26.1092,2.78,6.4,24.8595,5.023,99.7343,125.1888,66.6634,105.3698,47.4246,74.4496,30.6779
8/5/2016,765.98,46.006,7.75,5.1759,23.7562,5.9887,53.3961,57.2686,125.15,26.7083,2.81,6.51,25.2375,4.9956,99.3976,123.8871,66.8118,104.9413,47.3798,74.2022,30.7162
8/8/2016,766.56,45.232,7.81,5.134,23.5587,5.9592,53.4883,57.8,125.26,26.5733,2.86,6.58,25.4465,5.0322,99.4596,124.1205,67.0852,105.0099,47.3485,74.2111,30.7851
8/9/2016,768.31,45.816,7.76,5.2038,23.432,5.6859,53.6172,57.9476,125.06,26.683,2.91,6.84,25.5498,5.16,99.7166,125.3414,67.3195,105.6269,47.3664,74.4231,30.831
8/10/2016,768.56,45.13,7.83,5.1666,23.8432,5.2201,53.4514,57.5736,124.88,26.3708,3.36,7,25.3596,5.1966,99.8318,125.8262,67.1945,105.9268,47.4022,74.5202,30.7851
8/11/2016,771.24,44.982,7.88,5.2924,24.6024,4.8883,53.7094,58.7446,124.9,26.4636,3.4,7.21,25.3432,5.2057,99.566,124.704,67.3586,105.5754,47.3798,74.3259,30.7621
8/12/2016,772.56,45.122,8.08,5.255,24.7921,4.6889,53.3777,62.0312,124.88,26.3792,3.45,6.92,25.4019,5.2422,99.8052,125.7544,67.4132,106.0553,47.4111,74.4937,30.7239
8/15/2016,768.49,45.118,8.17,5.3696,25.0928,4.9473,53.5435,61.9721,123.9,26.607,3.52,7.01,25.7072,5.297,99.628,124.5694,67.6124,105.7297,47.4156,74.3701,30.6473
8/16/2016,764.04,44.722,8.23,5.3271,24.6499,4.6889,53.2469,61.5982,123.3,26.548,3.83,7.26,25.6837,5.2788,99.566,124.2372,67.4757,105.5412,47.3753,74.3347,30.6014
8/17/2016,764.63,44.648,8.23,5.3742,24.3731,4.6371,53.3581,60.1714,124.37,26.4805,4.07,7.08,25.6461,5.1966,99.752,124.9823,67.5694,105.8325,47.4111,74.4496,30.6473
8/18/2016,764.46,44.702,8.16,5.3413,24.6499,4.6742,53.3952,61.1062,123.91,26.7083,4.35,7.3,25.6132,5.2514,99.8938,125.1798,67.835,106.0896,47.4291,74.5291,30.6626
8/19/2016,757.31,45,8.03,5.3225,25.0847,4.4969,53.4137,61.2636,123.56,26.6577,4.21,7.47,25.679,5.1783,99.6723,124.5245,67.6319,105.7725,47.3977,74.3789,30.6091
8/22/2016,759.48,44.586,8.02,5.2283,24.8792,4.615,53.4601,61.5195,124.15,26.6661,4.28,7.79,25.4794,5.16,99.8229,125.5748,67.5226,106.1325,47.3888,74.4849,30.655
8/23/2016,762.45,44.968,8,5.1764,25.3774,4.6299,53.664,62.0173,124.37,26.894,4.36,7.79,25.5592,5.2148,99.8495,125.7095,67.7491,106.2524,47.4246,74.5202,30.6932
8/24/2016,757.25,44.524,7.94,5.1717,25.0769,4.2471,53.7197,61.0611,123.48,27.0458,4.21,7.47,25.3667,5.2514,99.8141,125.4133,67.5616,106.1839,47.4022,74.5114,30.6473
8/25/2016,759.22,44.192,7.98,5.1341,25.4328,4.3885,53.9236,60.6569,123.89,27.088,4.34,7.81,25.2587,5.2057,99.7077,124.9375,67.6866,106.081,47.3843,74.4319,30.655
8/26/2016,769,43.998,7.97,5.167,22.7283,4.292,53.7938,61.1498,124.96,27.1049,4.36,8.11,25.1107,5.1966,99.5482,124.2103,67.6085,105.7468,47.3395,74.2464,30.6932
8/29/2016,771.29,43.04,7.92,5.2942,22.9101,4.4858,53.8587,61.1104,126.54,27.088,4.4,8,25.0826,5.1966,99.8229,125.8711,67.9444,106.3467,47.3619,74.5026,30.7392
8/30/2016,767.58,42.268,7.87,5.313,22.5304,4.2775,53.664,60.7555,125.84,27.3412,4.61,8.22,24.89,5.2422,99.7698,125.3863,67.9834,106.2096,47.3843,74.4407,30.7239
8/31/2016,769.16,42.402,7.59,5.2188,22.4515,4.2401,53.2654,60.4696,126.12,27.6197,4.37,8.2,24.9135,5.1783,99.752,125.5659,67.7179,106.1667,47.3843,74.3877,30.6932
9/1/2016,770.62,40.154,7.61,5.249,22.1666,4.2998,53.3859,62.2539,126.17,27.5437,4.61,8.11,25.0614,5.1692,99.8387,125.7045,67.8521,106.1666,47.3966,74.4903,30.6323
9/2/2016,772.44,39.556,7.7,5.329,22.4515,4.2623,53.4601,61.6427,126.51,27.6028,4.57,8.09,25.2962,5.2605,99.7055,124.6792,68.1659,105.9776,47.3966,74.3841,30.7169
9/6/2016,788.87,40.566,7.69,5.4469,22.4356,4.3368,53.4045,62.2243,129.73,27.375,4.64,8.2,25.2892,5.2422,99.9186,125.5876,68.2443,106.347,47.4145,74.6054,30.7553
9/7/2016,784.48,40.342,7.68,5.395,22.5398,4.3885,53.4508,61.3075,131.05,27.6787,4.68,8.45,25.4442,5.361,99.9718,125.4977,68.0561,106.2009,47.419,74.6142,30.7322
9/8/2016,784.06,39.472,7.63,5.3761,22.2593,4.4634,53.2376,61.7511,130.27,27.7884,4.63,8.53,24.7773,5.3244,99.6256,123.9238,67.9306,105.4535,47.3966,74.331,30.7553
9/9/2016,760.14,38.894,7.57,5.0369,21.7784,4.1733,52.1067,58.6754,127.1,27.5268,4.47,8.17,24.2161,5.2057,99.1906,121.8822,67.2795,104.663,47.3518,74.0035,30.3863
9/12/2016,771.49,39.66,7.6,5.183,21.6663,4.2177,52.8854,59.888,128.69,27.9009,4.52,8.2,24.7585,5.1874,99.2705,121.9452,67.5148,104.6716,47.3607,74.0301,30.4863
9/13/2016,761.01,39.21,7.26,4.9568,21.6263,4.0242,52.4033,59.0204,127.21,27.3653,4.4,8.11,25.3479,5.1144,98.9953,120.5601,66.9971,104.328,47.3294,73.8177,30.2403
9/14/2016,761.09,39.282,7.22,4.9475,21.6583,4.0064,52.153,59.5429,127.77,27.2803,4.31,7.98,26.2449,5.023,99.1196,120.74,66.9814,104.3967,47.3652,73.915,30.2941
9/15/2016,769.69,40.084,7.24,5.0888,21.8347,4.1037,53.0151,61.8004,128.35,27.5779,4.41,8.29,27.1372,5.0778,99.1817,120.2184,67.3736,104.4654,47.3831,73.977,30.3171
9/16/2016,778.52,41.08,7.21,5.0039,21.7064,4.1413,53.0708,61.9483,129.07,27.5864,4.36,8.91,26.9845,4.9956,99.2527,121.1897,67.3893,104.5857,47.3742,74.0389,30.248
9/19/2016,775.1,41.268,7.35,5.0417,22.3555,4.3819,52.7741,62.7665,128.65,27.6289,4.28,9.34,26.6699,5.0322,99.1728,120.794,67.4285,104.5513,47.3607,73.9858,30.248
9/20/2016,780.22,40.928,7.55,5.0793,22.2113,4.4042,52.6629,62.1948,128.64,27.6034,4.18,9.18,26.6675,5.023,99.2084,121.2167,67.3501,104.6888,47.3607,74.0035,30.3018
9/21/2016,789.74,41.044,7.77,5.2254,22.5398,4.6293,53.5435,63.9396,129.94,27.5949,4.37,8.55,26.6628,5.0961,99.4569,122.197,67.907,105.2215,47.3652,74.2159,30.4401
9/22/2016,804.7,41.286,7.89,5.2867,22.652,4.674,53.5991,64.0974,130.08,28.0454,4.42,8.17,26.9141,5.2422,99.6611,123.1683,68.1345,105.6511,47.3697,74.3664,30.6016
9/23/2016,805.75,41.49,7.91,5.2254,22.5877,4.6066,53.2376,64.0284,127.96,28.0369,4.3,8.17,26.4656,5.1692,99.6345,123.0514,68.0561,105.5737,47.3742,74.3487,30.6169
9/26/2016,799.16,41.798,7.82,5.183,22.1471,4.5391,52.7463,63.427,127.31,27.3993,4.4,7.39,26.5055,5.1326,99.7588,123.8338,67.758,105.737,47.3921,74.4726,30.4632
9/27/2016,816.11,41.162,7.88,5.2867,21.9789,4.5469,53.7197,65.5958,128.69,27.5524,4.35,7.54,26.5548,5.2148,99.8831,124.7422,67.9541,105.9947,47.4055,74.5611,30.5093
9/28/2016,828.72,41.254,8.33,5.3432,22.0271,4.7267,53.7938,65.8324,129.23,27.8499,4.52,7.52,26.7568,5.2422,99.9097,124.4724,68.409,106.0635,47.419,74.5611,30.5862
9/29/2016,829.05,40.14,7.94,5.1501,21.7465,4.3967,53.2098,66.4436,128.09,27.4928,4.42,7.37,26.3411,5.224,99.9097,124.7872,68.1502,106.0205,47.4145,74.57,30.2326
9/30/2016,837.31,40.806,7.98,5.1547,22.1069,4.3886,53.3952,67.5477,128.27,27.9519,4.47,7.24,26.5454,5.2879,99.8032,123.672,68.4483,105.8315,47.3876,74.4726,30.3633
10/3/2016,836.74,42.74,7.85,5.3546,22.2593,4.3967,53.2283,67.4787,128.77,27.6714,4.51,6.69,26.421,5.2514,99.6903,123.2639,68.4055,105.5315,47.3436,74.3933,30.3617
10/4/2016,834.03,42.282,7.66,5.2933,21.7384,4.1715,53.0615,67.3308,128.19,27.6544,4.49,6.78,26.5337,5.2788,99.3524,121.8223,68.2873,105.0405,47.3257,74.145,30.2767
10/5/2016,844.36,41.692,7.66,5.4771,21.7944,4.2612,53.4323,67.2618,128.47,27.9094,4.49,6.86,26.5454,5.2148,99.219,121.2547,68.4685,104.9285,47.3167,74.0208,30.2613
10/6/2016,841.66,40.2,7.94,5.5148,21.3779,4.1865,53.525,66.3844,128.74,28.0284,4.51,7.04,26.7427,5.0596,99.219,120.5789,68.5079,104.9371,47.3347,73.9942,30.2536
10/7/2016,839.43,39.322,7.86,5.5761,21.3779,4.2012,53.5806,65.9014,128.99,27.9944,4.5,6.71,26.7826,5.0139,99.2368,120.66,68.6655,105.1869,47.3302,74.0563,30.2381
10/10/2016,841.71,40.19,7.89,5.5903,21.4981,4.2914,53.8031,66.1479,130.24,28.3855,4.51,7.3,27.2499,5.0504,99.1923,119.9482,68.8625,105.1869,47.3347,73.9765,30.2845
10/11/2016,831,40.02,7.67,5.5997,20.8732,4.1865,53.0151,65.1916,128.88,28.1219,4.39,6.9,27.3086,4.9226,99.0411,119.6779,68.4764,104.8596,47.3212,73.8612,30.0529
10/12/2016,834.09,40.302,7.6,5.5619,20.9291,4.2991,52.941,65.4874,129.05,28.2324,4.35,6.84,27.5528,4.6486,99.0767,119.7951,68.4528,104.9974,47.3436,73.9056,29.883
10/13/2016,829.28,40.048,7.47,5.6939,20.4083,4.0515,52.7648,64.4227,127.82,27.6799,4.28,6.93,27.4682,4.5116,99.219,120.2456,68.2795,105.2558,47.3661,73.9942,29.9139
10/14/2016,822.96,39.302,7.49,5.7505,20.3363,4.0064,53.2283,65.0536,127.88,27.7904,4.28,7.1,27.6209,4.5207,99.05,118.5607,68.437,104.7648,47.3706,73.8435,30.0066
10/17/2016,812.95,38.792,7.37,5.8353,19.7914,4.2461,53.0429,64.679,127.54,27.8414,4.23,7.21,27.6021,4.539,99.219,119.3176,68.3425,105.1094,47.3661,74.0031,30.0066
10/18/2016,817.65,39.82,7.42,5.9885,19.8875,4.3365,53.4508,65.6648,128.57,28.0284,4.23,7.31,27.5833,4.5847,99.3791,119.705,68.6183,105.3678,47.384,74.1007,30.2536
10/19/2016,817.69,40.712,7.46,5.9108,20.0318,4.4263,53.3303,65.5268,130.11,28.258,4.32,7.27,27.5011,4.5481,99.4324,119.8041,68.8152,105.5056,47.4109,74.1539,30.2999
10/20/2016,810.32,39.82,7.48,5.9885,20.1199,4.5692,53.0708,66.7689,130,28.3175,4.28,7.23,27.487,4.5664,99.3968,119.9302,68.8231,105.4712,47.3795,74.1095,30.3153
10/21/2016,818.99,40.018,7.37,5.9626,20.0397,4.509,55.3048,66.5816,132.07,28.2494,4.35,6.95,27.379,4.4933,99.4591,120.1104,68.8389,105.5315,47.3975,74.1716,30.3848
10/24/2016,838.09,40.552,7.35,5.9367,20.1438,4.665,56.547,69.7066,133.28,28.598,4.36,6.98,27.6256,4.539,99.3079,119.5878,68.8783,105.23,47.3885,74.0652,30.408
10/25/2016,835.18,40.468,7.27,5.9626,19.8314,4.7326,56.5377,70.8502,132.29,28.7595,4.29,6.91,27.7664,4.539,99.3079,119.9032,68.8389,105.1525,47.384,74.0652,30.4543
10/26/2016,822.59,40.448,7.26,5.9315,19.8474,4.6876,56.204,71.136,131.04,27.3058,4.26,6.84,27.1418,4.7125,99.1122,119.0923,68.5631,104.7131,47.3571,73.9322,30.3617
10/27/2016,818.36,40.802,7.14,6.0041,19.2225,3.8332,55.7127,69.677,129.69,28.0199,4.2,6.63,26.8812,4.3198,98.8632,117.7949,68.311,104.2394,47.3481,73.7282,30.2536
10/28/2016,776.32,39.994,7.09,5.9885,19.1505,4.1052,55.4995,69.5588,131.29,27.9944,4.1,6.64,26.7028,4.1646,98.8632,117.5336,67.9801,104.1188,47.3661,73.6927,30.1224
10/31/2016,789.82,39.546,7.05,6.1855,19.2705,4.1734,55.5458,70.1502,130.99,27.9774,4.11,6.64,26.6605,4.0915,98.9877,118.2544,67.7752,104.2135,47.3526,73.7725,30.0683
11/1/2016,785.41,38.158,7.07,5.9645,18.878,4.1203,55.4346,68.0702,129.5,27.7394,4.1,6.55,26.1791,4.055,98.9341,118.2633,67.5107,104.0826,47.3565,73.7481,30.021
11/2/2016,765.56,37.604,7.02,5.8815,16.7706,4.1355,55.0916,67.7843,127.17,27.4588,4.1,6.54,26.2026,4.055,99.0499,118.7778,67.21,104.2381,47.3879,73.8192,29.7107
11/3/2016,767.03,37.484,7,5.8452,16.6905,4.2261,54.8877,66.9956,120,27.7819,4.15,6.43,25.9217,4.0093,98.9162,117.8661,67.2258,104.0308,47.3745,73.7748,29.5013
11/4/2016,755.05,38.112,6.97,5.8659,16.6102,4.2867,54.4242,66.6112,120.75,27.5609,3.42,6.37,25.6881,3.9362,99.1212,118.9223,67.2574,104.3417,47.4239,73.908,29.5789
11/7/2016,784.93,38.642,7.06,6.1823,17.0189,4.5816,56.0093,70.2587,122.15,28.4535,3.55,6.97,26.0586,4.055,99.0053,117.9112,68.1993,104.2726,47.4194,73.8103,29.6565
11/8/2016,787.75,38.988,7.11,6.2135,16.7545,4.6498,56.0557,70.1502,124.22,28.513,3.61,6.85,26.212,4.055,98.8449,117.4328,68.0489,104.0394,47.3834,73.677,29.5789
11/9/2016,771.88,38.012,7.15,5.9282,17.2515,5.436,55.7776,68.9673,123.18,29.6181,3.76,7.12,26.1696,4.0641,97.9272,112.4499,67.574,102.5107,47.3205,72.9484,29.416
11/10/2016,742.38,37.07,7.17,5.3939,17.5238,5.5949,54.4149,66.8083,120.8,31.0633,3.62,6.94,25.4403,4.1006,97.5262,110.7889,66.6876,102.4243,47.2846,72.6374,28.9895
11/11/2016,739.01,37.712,7.27,5.3473,17.8843,5.5949,54.7115,86.7217,119.02,32.5085,3.62,7.34,25.5913,4.0367,97.348,110.166,66.0623,101.9838,47.2532,72.5042,28.9585
11/14/2016,719.07,36.29,7.3,5.228,18.4212,5.7839,53.8772,82.4531,115.08,32.6276,3.62,7.5,24.9494,3.9362,96.9559,109.5071,66.553,101.457,47.1588,72.2287,28.5242
11/15/2016,743.24,36.754,7.52,5.4925,18.1488,5.6934,54.9412,84.967,117.2,32.4235,3.67,7.26,25.2798,3.781,97.0272,110.0487,67.4316,101.7679,47.1768,72.3265,29.0515
11/16/2016,746.49,36.786,7.56,5.4562,18.4772,5.6629,55.6691,90.3298,116.34,32.5426,3.79,7.35,25.9595,3.7627,97.241,111.0417,67.1625,101.9147,47.2172,72.4775,29.292
11/17/2016,756.4,37.732,7.49,5.3058,18.7978,5.6326,56.593,91.079,117.79,32.8826,3.69,7.36,25.9501,3.7901,96.8757,109.4078,66.9804,101.267,47.1678,72.1843,29.067
11/18/2016,760.16,37.004,7.57,5.3732,18.7978,5.602,56.3224,92.0352,117.02,33.5712,3.65,7.53,25.976,3.7992,96.5638,109.0918,66.9804,100.6969,47.1454,72.0066,28.8189
11/21/2016,780,36.904,7.59,5.5236,18.7978,5.7003,56.7984,91.6606,121.77,33.5627,3.73,7.79,26.3702,3.8084,96.644,109.3626,67.5186,100.8006,47.1499,71.9977,29.005
11/22/2016,785.33,38.234,7.6,5.5236,19.3186,6.5319,57.041,92.3211,121.47,33.8432,3.68,7.78,26.3867,3.8266,96.7331,109.3265,68.0172,101.0597,47.1768,72.0599,29.2222
11/23/2016,780.12,38.628,7.47,5.4251,20.881,6.9926,56.3691,92.7753,120.84,34.0048,3.7,7.92,26.2522,3.8266,96.3945,108.9022,67.764,100.6883,47.1409,71.8733,29.1524
11/25/2016,780.37,39.33,7.49,5.2955,20.6888,7.5323,56.4904,92.9628,120.38,34.2088,3.69,8.52,26.3843,3.9545,96.3856,109.0647,67.851,100.6969,47.1409,71.9,29.2144
11/28/2016,766.77,39.224,7.46,5.3992,20.1519,7.3883,56.565,92.9135,120.41,33.6562,3.51,8.31,26.3324,3.8906,96.7242,109.8681,67.8431,101.1547,47.1678,72.0688,29.1679
11/29/2016,762.52,37.914,7.44,5.3214,19.9161,6.6508,57.013,92.0644,120.87,33.7072,3.43,7.94,26.3065,3.918,96.8312,110.3285,67.7561,101.2929,47.1768,72.1221,29.2066
11/30/2016,750.57,37.88,7.71,5.3628,20.0788,6.6961,56.2384,91.0278,118.42,33.8942,3.64,7.41,26.0846,3.9271,96.448,108.5412,67.7877,100.9129,47.1454,71.8733,29.067
12/1/2016,743.65,36.376,7.52,5.0276,20.0382,7.0231,55.2491,86.5257,115.1,34.1663,3.55,7.13,25.8415,3.8814,96.1301,107.3948,67.4703,100.3472,47.1239,71.6065,28.8818
12/2/2016,740.34,36.294,7.59,5.0691,19.7372,7.2666,55.2958,87.3254,115.4,33.7157,3.5,7.06,25.9383,3.8632,96.4336,108.1818,67.8757,100.8062,47.1823,71.8647,28.8507
12/5/2016,759.36,37.36,7.62,5.1521,19.9404,7.9658,56.2011,90.7118,117.43,34.2513,3.47,7.5,25.7518,4.1189,96.514,108.0642,68.0506,101.0227,47.1554,71.9537,28.8974
12/6/2016,764.72,37.17,7.57,5.2196,20.2413,7.8061,55.9491,92.2026,117.31,34.7104,3.53,7.4,25.9501,4.1737,96.4961,107.9828,68.3924,101.014,47.1644,71.9448,28.952
12/7/2016,770.42,38.63,7.63,5.1936,21.0953,7.8973,57.2743,93.8613,117.95,34.9156,3.52,7.28,26.205,4.2924,96.7461,108.9054,68.7343,101.4384,47.1823,72.1139,29.0143
12/8/2016,767.33,38.458,7.83,5.1885,21.1197,7.882,56.9383,92.2915,118.91,36.3779,3.49,7.15,26.4622,4.1828,96.5676,107.621,68.7263,101.0227,47.1688,71.9715,29.0065
12/9/2016,768.66,38.436,7.81,5.2248,21.1605,7.5473,57.8343,90.6526,119.68,36.7713,3.45,7.28,26.8941,4.2194,96.2729,106.2823,68.7581,100.633,47.1868,71.7578,28.9364
12/12/2016,760.12,38.486,7.76,5.0121,21.4857,7.4107,58.0209,88.4509,117.77,36.1384,3.45,7.15,26.7407,4.2285,96.1837,106.4813,68.6627,100.5377,47.1419,71.6777,28.7961
12/13/2016,774.34,39.63,7.83,5.1158,21.4613,7.0764,58.7769,90.0109,120.31,35.8734,3.26,7.01,27.1868,4.329,96.3087,106.8612,68.8297,100.7629,47.1239,71.7578,28.8351
12/14/2016,768.82,39.738,7.7,4.9965,20.5585,7.3273,58.4969,95.2237,120.21,35.4458,3.31,6.89,27.1868,4.2924,95.7819,105.6672,68.3129,100.122,47.0474,71.3928,28.7571
12/15/2016,761,39.516,7.63,4.9913,20.6072,7.4107,58.4036,97.455,120.57,35.8905,3.32,6.95,27.3355,4.3107,95.6659,106.2009,68.3447,100.1913,47.0474,71.286,28.8585
12/16/2016,757.77,40.498,7.58,4.8305,20.6723,6.9926,58.1423,99.1334,119.87,35.5912,3.28,6.96,27.3709,4.4568,95.7284,105.9566,68.4083,100.1133,47.0474,71.3483,28.9286
12/19/2016,766,40.546,7.71,4.7319,21.0628,6.6738,59.3742,100.3379,119.24,35.6425,3.28,7.02,27.529,4.4659,95.9783,107.0963,68.5832,100.5983,47.0699,71.5352,29.0455
12/20/2016,771.22,41.758,7.5,4.8772,21.2417,7.0915,59.2995,103.8329,119.09,36.4292,3.36,7.24,27.6022,4.4751,95.8891,106.5627,68.6786,100.5377,47.0924,71.5442,29.1
12/21/2016,770.6,41.54,7.3,4.9031,21.4613,6.9777,59.2995,104.4845,119.04,36.6943,3.36,7.06,27.6281,4.3472,96.0944,107.033,68.7979,100.8581,47.1329,71.651,29.1858
12/22/2016,766.34,41.69,7.17,5.0224,20.3796,6.7875,59.3088,105.7482,117.4,36.8824,3.02,7.11,27.4464,4.3107,96.0932,106.8413,68.9459,100.8648,47.1684,71.6023,29.2431
12/23/2016,760.59,42.668,7.02,5.1904,20.6643,6.727,59.0195,108.3842,117.27,36.8568,3.06,7.36,27.5007,4.4568,96.1201,107.0589,69.0735,101.0211,47.1638,71.638,29.2667
12/27/2016,771.4,43.906,7.08,5.2115,21.1035,6.7043,59.0569,115.8284,118.01,37.0449,3.06,7.37,27.6753,4.4842,96.0485,106.7143,69.0097,100.8388,47.1323,71.5845,29.1178
12/28/2016,772.13,43.948,7,5.3587,20.5504,6.8718,58.7862,107.861,116.92,37.139,3.02,7.41,27.5573,4.3837,96.2006,107.4942,68.914,101.2122,47.1548,71.763,29.0864
12/29/2016,765.15,42.936,6.95,5.4428,20.6072,6.6268,58.7022,110.0133,116.35,36.9252,2.98,7.45,27.5503,4.4111,96.4959,107.8751,69.0097,101.603,47.1954,71.9593,29.1021
12/30/2016,749.87,42.738,6.89,5.406,20.5422,6.4425,57.9929,105.3829,115.05,36.8226,2.86,7.06,27.3355,4.3929,96.6927,108.0384,69.0336,101.7593,47.2539,72.1111,29.157
1/3/2017,753.67,43.398,6.96,5.6291,20.6317,6.5957,58.4036,100.713,116.86,36.7285,3.09,6.89,27.4134,4.3563,96.7912,108.5009,69.3208,101.8461,47.2134,72.12,29.3842
