Date,TSLA,AMZN,MSFT,NVDA,FB,BB,ITUB,GME,CLF,WSBC,CLNE,WKHS,AAPL,NOK
10/20/2015,42.606,560.88,43.1007,27.0531,97,7.2,3.0508,34.4491,1.6127,26.7203,5.82,4.45,26.1553,6.0289
10/21/2015,42.018,555.77,42.5865,26.7024,97.11,7.08,2.997,35.1673,1.5767,26.0193,5.3,3.947,26.153,6.0115
10/22/2015,42.344,563.91,43.3353,27.6669,99.67,7.15,3.0957,35.8852,1.5883,26.3987,5.22,3.765,26.553,6.0635
10/23/2015,41.818,599.03,47.7022,27.852,102.19,7.32,3.1002,34.64,1.6385,26.7698,5.29,4.09,27.376,5.8989
10/26/2015,43.052,608.61,48.9474,27.7253,103.77,7.27,3.0239,34.1207,1.6197,26.943,5.35,4.37,26.5024,5.821
10/27/2015,42.07,611.01,48.4421,27.7059,103.7,7,3.0194,33.7997,1.6257,26.4977,5.09,3.999,26.3346,5.6997
10/28/2015,42.592,617.1,48.7038,27.9299,104.2,7.19,3.0508,34.7929,1.6317,27.5698,5.47,4.1,27.4197,5.7517
10/29/2015,42.326,626.55,48.1444,26.9655,104.88,7.12,2.997,34.9151,1.6504,27.5615,5.39,4.09,27.7094,6.3407
10/30/2015,41.386,625.9,47.4947,27.6377,101.97,7.29,3.0732,35.1901,1.7061,26.9265,5.65,3.9,27.4726,6.4273
11/2/2015,42.758,628.35,48.0361,27.9591,103.31,7.5,3.1854,35.274,1.7805,27.2729,5.79,4.079,27.8588,6.4446
11/3/2015,41.67,625.31,48.8571,27.7643,102.58,7.73,3.3529,35.7095,1.9102,27.2069,6.02,4.2,28.1784,6.5659
11/4/2015,46.326,640.95,49.0827,27.3064,103.94,7.66,3.326,35.7857,1.8732,27.2729,5.76,4.501,28.0473,6.5399
11/5/2015,46.354,655.65,49.0647,26.9947,108.76,7.6,3.3888,35.8545,1.7494,27.5285,5.58,4.42,27.918,6.5053
11/6/2015,46.472,659.37,49.5519,30.7356,107.095,8.02,3.3619,35.7628,1.9475,28.0481,5.22,4.37,27.9503,6.5053
11/9/2015,45.066,655.49,48.8662,30.5992,106.49,8.08,3.2406,34.7545,2.0089,27.8089,5.41,4.25,27.8372,6.436
11/10/2015,43.3,659.68,48.2797,30.0147,107.91,7.69,3.29,35.0906,2.0463,28.0316,5.55,4.005,26.9599,6.2541
11/11/2015,43.816,673.25,48.406,29.7224,109.01,7.41,3.4022,34.0519,2.003,27.8584,5.08,4.3,26.8075,6.332
11/12/2015,42.588,665.6,48.1083,29.6153,108.02,7.42,3.3035,34.0141,1.8607,27.4626,4.95,4.375,26.7174,6.306
11/13/2015,41.438,642.35,47.6752,29.0307,103.95,7.215,3.2048,28.3995,1.6816,27.1286,4.87,4.4,25.9371,6.1848
11/16/2015,42.862,647.81,48.5098,29.6153,104.04,7.53,3.3349,29.0946,1.6628,27.2894,5.02,4.5,26.3607,6.306
11/17/2015,42.8,643.3,48.1146,29.6153,105.13,7.415,3.3305,28.3844,1.4587,27.6028,4.83,5.4,26.2488,6.2801
11/18/2015,44.214,663.54,48.914,30.3438,107.77,7.63,3.4382,28.8807,1.5144,27.7842,4.99,4.8495,27.0799,6.332
11/19/2015,44.36,661.27,48.9957,30.4318,106.26,7.73,3.5952,29.3771,1.4461,27.6687,4.87,4.6,27.4239,6.2974
11/20/2015,44.002,668.45,49.2228,30.6958,107.32,7.77,3.6446,29.9882,1.3352,27.776,4.76,4.465,27.544,6.4013
11/23/2015,43.55,678.99,49.2228,30.2362,106.95,7.82,3.501,28.7279,1.4426,27.8502,4.76,4.899,27.1861,6.3407
11/24/2015,43.65,671.15,49.2773,30.4807,105.74,7.95,3.5369,28.9571,1.4997,28.0151,4.91,5.25,27.447,6.2887
11/25/2015,45.928,675.34,48.7686,30.4416,105.41,7.91,3.3035,27.9869,1.4554,28.0151,4.76,5,27.2508,6.2801
11/27/2015,46.322,673.26,48.9866,30.6958,105.45,7.82,3.2362,27.506,1.4682,28.0399,4.71,5,27.2,6.2281
11/30/2015,46.052,664.8,49.3681,31.0185,104.24,7.94,3.1778,26.7573,1.4175,27.9739,4.71,4.8,27.3131,6.2454
12/1/2015,47.438,679.06,50.1584,32.0257,107.12,7.86,3.2061,26.7805,1.4871,28.0646,4.7,5.1,27.0915,6.4186
12/2/2015,46.398,676.01,50.1493,31.7813,106.07,7.72,3.2286,26.1399,1.4682,27.512,4.44,5.2,26.8467,6.4446
12/3/2015,46.542,666.25,49.2319,31.7128,104.38,7.71,3.3992,25.2987,1.3861,27.0502,4.5,5.3,26.5974,6.3667
12/4/2015,46.076,672.64,50.7852,33.0036,106.18,7.76,3.3498,25.6998,1.4426,27.4048,4.19,5.89,27.4817,6.4186
12/7/2015,46.226,669.83,50.6943,32.3778,105.61,7.58,3.2959,25.5224,1.3543,26.4729,3.83,6.39,27.3085,6.3927
12/8/2015,45.344,677.33,50.6762,32.8178,106.49,7.635,3.3229,26.0394,1.3352,25.6812,3.775,6,27.297,6.306
12/9/2015,44.904,664.79,49.9404,31.9866,104.6,7.37,3.4845,25.0363,1.3605,25.3406,3.9,6.6,26.6944,6.1241
12/10/2015,45.414,662.32,50.2038,32.2507,105.42,7.89,3.3324,24.7042,1.3794,25.5317,3.85,6.4,26.8213,6.0808
12/11/2015,43.404,640.15,49.1047,31.7715,102.12,7.675,3.3009,23.153,1.3226,24.7673,3.69,9.35,26.131,5.9769
12/14/2015,43.716,657.91,50.0857,31.8497,104.66,7.57,3.2602,23.3616,1.2086,24.7424,3.6,8,25.9694,6.0202
12/15/2015,44.218,658.64,50.1402,32.2409,104.55,7.85,3.2783,23.5699,1.0187,25.2159,3.69,7.5,25.5099,6.0289
12/16/2015,46.902,675.77,50.985,32.4365,106.79,8.18,3.2918,23.5854,1.0886,25.5234,3.58,7.05,25.7062,6.1588
12/17/2015,46.678,670.65,50.5944,31.9475,106.22,7.8,3.2557,22.42,1.0061,25.3489,3.58,6.71,25.1613,6.0202
12/18/2015,46.092,664.14,49.1683,31.4292,104.04,8.61,3.0118,22.196,0.9933,24.9085,3.49,7.7,24.4802,5.9249
12/21/2015,46.512,664.51,49.8041,32.1675,104.77,8.72,2.9306,22.1884,0.9807,25.1162,3.29,7.4,24.7804,6.1415
12/22/2015,45.99,663.15,50.2765,32.2018,105.51,8.96,2.9893,22.0726,1.0061,25.1245,3.55,7.6,24.7573,6.2541
12/23/2015,45.94,663.7,50.7034,32.324,104.63,9.13,3.0254,22.1884,1.0819,25.1245,3.91,7.84,25.0759,6.1848
12/24/2015,46.114,662.79,50.5672,32.4365,105.02,9.1,3.0299,21.8952,1.1074,24.9501,3.8,8.15,24.942,6.1761
12/28/2015,45.79,675.2,50.8215,32.4071,105.93,9.42,3.057,21.9722,1.0694,25.1827,3.72,7.8,24.6626,6.1328
12/29/2015,47.438,693.97,51.3665,32.9352,107.26,9.35,3.0615,21.9413,1.1217,25.3821,3.67,8,25.1059,6.2454
12/30/2015,47.618,689.07,51.1485,32.6516,106.22,9.35,2.9667,21.9799,1.0893,25.2907,3.57,8.1,24.778,6.1674
12/31/2015,48.002,675.89,50.3946,32.2311,104.66,9.28,2.9396,21.6403,1.0303,24.9418,3.6,7.75,24.3024,6.0808
1/4/2016,44.682,636.99,49.7769,31.6541,102.22,9.135,2.81,21.8489,1.0893,24.3934,3.5,7.199,24.3232,6.2194
1/5/2016,44.686,633.79,50.004,32.1626,102.73,8.86,2.8326,22.2039,1.1475,24.2023,3.63,6.77,23.7137,6.1934
1/6/2016,43.808,632.65,49.0956,30.8327,102.97,8.74,2.81,21.8952,1.1931,24.302,3.45,6.9,23.2496,6.1328
1/7/2016,43.13,607.94,47.388,29.6104,97.92,8,2.7241,21.9569,1.1281,24.1857,3.34,6.75,22.2684,6.1848
1/8/2016,42.2,607.05,47.5333,28.9747,97.33,7.71,2.7241,21.8952,1.05,24.0278,3.375,6.5,22.3861,6.3494
1/11/2016,41.57,617.74,47.5061,29.0236,97.51,7.515,2.7197,22.6747,0.9193,24.302,3.21,5.8746,22.7486,6.4273
1/12/2016,41.994,617.89,47.9421,29.5126,99.37,7.38,2.7603,21.5169,0.8214,24.0528,2.97,5.15,23.0788,6.462
1/13/2016,40.062,581.81,46.9066,28.6129,95.44,7.08,2.6925,20.7916,0.8607,23.0641,2.9,5.0001,22.4854,6.306
1/14/2016,41.236,593,48.2418,28.036,98.37,7.32,2.7513,19.7418,0.8869,23.2967,2.79,5.2,22.9772,6.3927
1/15/2016,40.998,570.18,46.3161,26.5105,94.97,6.985,2.6383,19.7882,0.9132,22.9311,2.63,4.45,22.4254,6.2021
1/19/2016,40.944,574.48,45.9255,26.7256,95.26,6.75,2.6022,19.6878,0.9,22.9893,2.41,4.434,22.3169,6.2281
1/20/2016,39.74,571.77,46.1345,26.8723,94.35,6.9,2.5615,19.4408,1.0303,23.1305,2.49,4.5,22.3469,6.1415
1/21/2016,39.994,575.02,45.8529,27.1852,94.16,6.88,2.4802,19.518,1.0694,22.981,2.59,4.9999,22.2338,6.1415
1/22/2016,40.51,596.38,47.497,27.8208,97.94,7.01,2.5977,19.8114,1.0623,23.2884,2.8,5.2845,23.4159,6.2887
1/25/2016,39.276,596.53,47.0428,27.7915,97.01,6.82,2.539,19.3405,1.035,22.6819,2.51,5.49,22.9587,6.2021
1/26/2016,38.712,601.25,47.388,28.0653,97.34,7.02,2.6022,20.1124,1.0216,23.1139,2.59,5.4,23.0857,6.306
1/27/2016,37.614,583.35,46.5251,27.7328,94.45,6.88,2.6067,20.182,1.0083,23.3798,2.46,5,21.5688,6.2194
1/28/2016,37.94,635.35,47.2835,27.4297,109.11,6.87,2.6293,19.8422,1.0688,23.5376,2.55,5.1876,21.7235,6.1501
1/29/2016,38.24,587,50.0403,28.6423,112.21,7.12,2.8416,20.228,1.0821,24.1109,2.68,4.9001,22.4739,6.2367
2/1/2016,39.388,574.81,49.6951,28.652,115.09,7.07,2.9064,20.6912,1.0821,24.0029,2.51,4.678,22.2638,5.4918
2/2/2016,36.556,552.1,48.1419,27.4395,114.61,6.91,2.608,20.0043,1.0486,23.3382,2.4,4.99,21.8135,5.4225
2/3/2016,34.696,531.07,47.3789,27.5764,112.69,7.18,2.8069,20.1971,1.2773,23.4213,2.5,5.38,22.2453,5.5351
2/4/2016,35.066,536.26,47.2336,27.5861,110.49,7.4,2.8747,20.8455,1.2977,23.3881,2.5,5.5257,22.424,5.4052
2/5/2016,32.52,502.13,45.5622,25.8455,104.07,7.09,2.8566,20.7067,1.2369,23.2385,2.42,5.58,21.8251,5.1626
2/8/2016,29.598,488.1,44.881,24.6623,99.75,6.8,2.7707,21.5245,1.2436,23.4296,2.28,5.27,22.0549,5.0587
2/9/2016,29.65,482.07,44.7629,24.9263,99.54,6.72,2.7436,20.9304,1.1962,23.5044,2.25,5.37,22.0503,5.0933
2/10/2016,28.734,490.48,45.1535,24.8676,101,6.64,2.8204,20.5677,1.2032,23.0059,2.28,5,21.8832,5.0414
2/11/2016,30.094,503.82,45.1353,24.7405,101.91,6.615,2.7075,20.5831,1.2436,22.5739,2.31,4.89,21.7509,5.0933
2/12/2016,30.208,507.08,45.871,25.161,102.01,6.68,2.7482,20.8223,1.3109,23.1555,2.5,4.94,21.8182,5.076
2/16/2016,31.034,521.1,46.7402,26.3931,101.61,6.95,2.7662,21.6095,1.4047,23.6124,2.36,4.98,22.4333,5.1367
2/17/2016,33.736,534.1,47.9569,27.0483,105.2,7.19,2.8476,22.1808,1.3848,23.2635,2.52,5.13,22.7769,5.2926
2/18/2016,33.354,525,47.7465,29.3757,103.47,7.19,2.721,22.5666,1.3172,23.3133,2.57,5.4,22.3451,5.3186
2/22/2016,35.548,559.5,48.1673,30.8229,107.16,7.29,2.9552,22.5434,1.368,23.4795,2.54,5.3152,22.489,5.3619
2/23/2016,35.442,552.94,46.8225,30.9012,105.46,7.26,2.8809,22.7209,1.2502,23.1139,2.42,5.3799,21.9807,5.2666
2/24/2016,35.8,554.04,46.9872,31.1163,106.88,7.34,2.8762,23.0681,1.285,23.1555,2.51,5.25,22.308,5.2839
2/25/2016,37.486,555.15,47.6642,31.1848,108.07,7.26,2.8762,23.1223,1.2714,23.2552,2.44,5.23,22.4612,5.3705
2/26/2016,38.068,555.23,46.9323,30.9794,107.92,7.46,2.853,23.5699,1.2578,23.6124,2.48,5.19,22.496,5.2752
2/29/2016,38.386,552.52,46.548,30.7782,106.92,7.81,2.9273,23.7859,1.4924,23.4878,2.88,5.14,22.4449,5.2233
3/1/2016,37.27,579.04,48.1033,32.1424,109.82,7.69,3.115,23.8786,1.575,24.2106,2.77,5.32,23.3363,5.3186
3/2/2016,37.668,580.21,48.4418,32.3289,109.95,7.8,3.2359,24.1486,1.9409,24.0445,3.03,5.35,23.3874,5.3272
3/3/2016,39.148,577.49,47.8929,32.0443,109.58,7.84,3.6357,25.2447,1.8791,24.4017,3.45,5.55,23.5615,5.2666
3/4/2016,40.208,575.14,47.6001,31.9461,108.39,7.93,3.91,24.3782,1.996,24.2771,3.25,6.2499,23.912,5.3272
3/7/2016,41.058,562.8,46.6853,31.74,105.73,8.26,3.8356,23.9956,2.3697,24.6593,3.16,7.1,23.6474,5.3272
3/8/2016,40.52,560.26,47.2525,31.161,105.93,8.14,3.9286,23.5116,1.8791,24.6593,3.02,6.7599,23.4524,5.1193
3/9/2016,41.744,559.47,48.3412,31.1413,107.51,8.24,3.8821,24.425,1.7826,24.3996,3.42,6.45,23.4733,5.128
3/10/2016,41.036,558.93,47.6184,31.0923,107.32,7.96,4.0913,23.7615,1.7132,24.6509,3.16,6.84,23.4849,5.1453
3/11/2016,41.5,569.61,48.5516,31.6223,109.41,8.045,4.1657,24.0035,1.6235,24.7933,3.24,6.8601,23.7379,5.2059
3/14/2016,43.03,573.37,48.6431,31.7008,109.89,8,4.0867,24.7135,1.8724,24.5336,3.08,8.22,23.7983,5.2406
3/15/2016,43.668,577.02,49.0273,31.5437,110.67,7.88,3.7752,24.0268,1.6441,24.0311,2.96,9.89,24.2765,5.2059
3/16/2016,44.386,574.27,49.7226,32.4859,112.18,7.94,3.6729,24.909,1.7853,23.7212,2.96,10.57,24.5991,5.2926
3/17/2016,45.276,559.44,50.0062,32.2111,111.02,8.1,4.1703,24.4796,2.0046,24.1818,3.02,10.73,24.5597,5.2579
3/18/2016,46.548,552.08,48.9358,33.1828,111.45,8.05,4.2494,24.0659,2.1665,24.4834,3.07,9.14,24.5875,5.2666
3/21/2016,47.664,553.98,49.2743,33.2809,111.85,8.04,4.2401,24.0816,2.159,24.5336,3.18,8.05,24.5852,5.2233
3/22/2016,46.848,560.48,49.4664,33.222,112.25,7.94,4.1564,23.5587,2.159,24.4415,3.11,8.78,24.7732,5.2493
3/23/2016,44.516,569.63,49.375,33.7913,112.54,7.69,3.9239,23.7069,1.8349,23.9808,2.91,8.44,24.6363,5.0847
3/24/2016,45.55,582.95,49.5945,33.8403,113.05,7.59,3.8821,23.6288,1.9904,24.0394,2.96,8.77,24.5295,5.0067
3/28/2016,46.052,579.87,48.9816,34.1838,113.69,7.61,4.0402,23.4882,1.9691,24.0981,2.93,8.59,24.4181,5.0327
3/29/2016,46.026,593.86,50.052,34.7334,116.14,7.87,4.0588,24.5969,2.1241,24.5085,2.96,8.66,24.9961,5.102
3/30/2016,45.378,598.69,50.363,35.0966,114.7,8.01,4.0913,24.7918,2.0606,24.8854,2.95,8.71,25.4325,5.2233
3/31/2016,45.954,593.64,50.5277,34.969,114.1,8.09,3.9937,24.7683,2.117,24.8854,2.93,9.17,25.3002,5.1193
4/1/2016,47.518,598.5,50.8387,35.4793,116.06,7.48,4.079,24.4638,2.11,24.9692,2.88,9.41,25.5323,5.024
4/4/2016,49.398,593.19,50.7107,35.1358,112.55,7.28,3.8698,24.144,2.0182,24.8938,2.94,10.2,25.7946,5.05
4/5/2016,51.094,586.14,49.9147,35.0868,112.22,7.12,3.8325,23.6444,2.0465,24.6928,2.81,10.25,25.4905,4.9721
4/6/2016,53.084,602.08,50.427,35.1358,113.71,7.1,3.7489,23.4882,2.0742,24.9441,2.88,10.04,25.7575,5.0674
4/7/2016,51.44,591.43,49.8232,34.7727,113.64,6.98,3.7302,22.731,2.0046,24.3494,2.83,11.41,25.1957,4.9721
4/8/2016,50.014,594.6,49.7866,34.9984,110.63,7.06,4.079,23.0199,2.1523,24.9189,2.91,11.1,25.2236,5.2059
4/11/2016,49.984,595.93,49.686,35.2144,108.99,7.05,4.2232,23.3243,2.4908,24.9441,2.88,10.9,25.3071,5.1193
4/12/2016,49.564,603.17,49.9971,35.1751,110.61,7.095,4.414,23.4882,2.8086,25.2289,3.09,10.7,25.6368,5.076
4/13/2016,50.906,614.82,50.6375,36.0584,110.51,7.2,4.4837,24.5656,2.8086,25.966,3.12,10.75,26.0082,5.2579
4/14/2016,50.372,620.75,50.6466,36.1565,110.84,7.08,4.3349,24.7062,2.8086,26.1502,3.08,10.25,26.0221,5.3445
4/15/2016,50.902,625.89,50.9119,36.4412,109.64,7.06,4.3209,24.8154,2.8936,26.2675,3.01,9.4,25.4998,5.3012
4/18/2016,50.776,635.35,51.653,36.2841,110.45,7.1,4.2094,25.1431,3.1049,26.3848,3.12,8.81,24.9496,5.3099
4/19/2016,49.474,627.9,51.5889,35.6364,112.29,7.05,4.3209,25.3304,3.3238,26.5858,3.4,8.47,24.8173,5.4138
4/20/2016,49.994,632.99,50.857,35.7738,112.42,7.22,4.2419,25.6739,3.1192,27.5155,3.06,8.45,24.8684,5.3272
4/21/2016,49.658,631,51.0309,35.7345,113.44,7.1,4.214,25.2211,3.0348,26.8371,3.005,7.64,24.5991,5.2406
4/22/2016,50.75,620.5,47.3714,35.5971,110.56,7.26,4.1163,25.6036,3.0844,26.9627,2.95,7.56,24.5318,5.2666
4/25/2016,50.364,626.2,47.6733,35.7738,110.1,7.27,4.0884,25.6036,2.7704,26.8957,2.93,6.83,24.3925,5.128
4/26/2016,50.748,616.88,47.0604,35.8032,108.76,7.2,4.279,26.0097,2.7846,27.1135,2.86,7.46,24.2231,5.1193
4/27/2016,50.294,606.57,46.6029,36.6178,108.89,7.28,4.4279,26.0564,3.0771,27.0046,2.89,7.12,22.7072,5.1713
4/28/2016,49.542,602,45.6515,35.5284,116.73,7.17,4.414,25.6819,3.8483,26.6947,2.89,7.13,22.0132,5.128
4/29/2016,48.152,659.59,45.624,34.8708,117.58,7.06,4.4325,25.6036,3.7629,26.9125,2.86,7.73,21.7601,5.0847
5/2/2016,48.36,683.85,46.301,35.3321,118.57,7.06,4.2015,25.2603,3.7697,27.2391,2.84,8.3,21.7369,5.1367
5/3/2016,46.464,671.32,45.5417,34.9101,117.43,6.86,3.9177,24.4327,3.3201,26.636,2.78,8.41,22.0944,5.0414
5/4/2016,44.512,670.9,45.624,34.1151,118.06,6.76,4.048,23.9956,3.0274,26.7198,2.78,8.46,21.8646,4.9894
5/5/2016,42.306,659.09,45.6881,34.3212,117.81,6.68,3.9596,23.5039,2.6417,26.6528,2.75,7.8,21.7758,4.9288
5/6/2016,42.986,673.95,46.0998,34.6746,119.49,6.69,4.0061,23.4882,2.5062,26.6528,3.15,7.23,21.6544,4.9114
5/9/2016,41.784,679.75,45.807,34.6255,119.24,6.58,4.0154,23.5662,2.1565,26.5774,3.16,7.24,21.6708,4.9288
5/10/2016,41.738,703.07,46.6761,35.2929,120.5,6.73,4.3318,23.8238,2.292,26.7031,3.25,7.22,21.8179,4.5996
5/11/2016,41.792,713.23,46.7036,35.391,119.52,6.68,4.3644,22.7935,2.3133,26.6695,3.23,7.11,21.6054,4.5736
5/12/2016,41.456,717.93,47.1244,34.9101,120.28,6.61,4.3644,22.7154,2.1565,26.7031,3.13,7.48,21.0986,4.487
5/13/2016,41.522,709.92,46.731,40.2197,119.81,6.53,4.1039,22.4265,2.0779,26.4769,3.11,7.08,21.1406,4.487
5/16/2016,41.658,710.66,47.4172,41.4073,118.67,6.7,4.1039,22.653,2.1349,26.7282,3.2,7.24,21.9253,4.513
5/17/2016,40.932,695.27,46.5328,41.4956,117.35,6.68,4.034,22.2159,2.2637,26.2089,3.07,6.83,21.8342,4.4264
5/18/2016,42.234,697.45,46.8091,42.5556,117.65,6.65,4.0108,21.8802,2.0638,26.9041,2.99,6.72,22.0841,4.513
5/19/2016,43.042,698.52,46.3577,42.7421,116.81,6.69,3.9549,22.2862,2.0847,26.5355,2.97,6.94,22.0001,4.4783
5/20/2016,44.056,702.8,46.6341,43.5076,117.35,6.81,3.9689,22.2314,2.0847,26.8538,2.96,6.96,22.2383,4.513
5/23/2016,43.244,696.75,46.0905,43.5763,115.97,6.92,3.8991,22.2238,2.1634,26.7031,3.08,6.9,22.5209,4.5216
5/24/2016,43.582,704.2,47.5277,44.6341,117.7,6.94,3.9038,22.4033,2.1921,27.1135,3.09,7.15,22.8642,4.6429
5/25/2016,43.916,708.35,48.016,44.4471,117.89,7.16,3.8805,23.2072,2.3958,27.4988,3.14,7.24,23.2659,4.8335
5/26/2016,45.024,714.91,47.8041,44.9194,119.47,7.17,3.9177,23.4026,2.4103,27.1219,3.13,7.18,23.4504,4.8508
5/27/2016,44.608,712.24,48.2002,45.1654,119.38,7.23,3.8339,22.4812,2.2286,27.415,3.14,6.99,23.4364,4.8508
5/31/2016,44.646,722.79,48.8267,45.9723,118.81,7.27,3.7269,22.7154,3.1073,27.3564,3.25,6.99,23.3219,4.9374
6/1/2016,43.912,719.44,48.6885,46.0609,118.78,7.25,3.8033,22.5985,3.18,27.348,3.35,6.95,22.995,4.9114
6/2/2016,43.792,728.24,48.3476,46.3856,118.93,7.31,3.8638,22.5514,3.1726,27.1972,3.61,7,22.8221,4.9028
6/3/2016,43.798,725.54,47.712,45.7362,118.47,7.26,3.9336,22.3486,3.376,26.8538,3.55,6.89,22.8688,4.9288
6/6/2016,44.136,726.73,48.0252,45.5,118.79,7.4,3.9289,22.5146,3.6441,27.1219,3.75,8.25,23.0347,4.9028
6/7/2016,46.468,723.74,47.9976,45.5886,117.76,7.43,4.0454,22.5066,3.5645,27.1302,3.86,8.18,23.1281,4.9374
6/8/2016,47.104,726.64,47.9423,45.441,118.39,7.42,4.2083,22.3248,3.9275,27.3412,3.81,8.4,23.1071,4.9721
6/9/2016,45.872,727.65,47.5553,46.6218,118.56,7.35,4.1571,21.5656,3.7024,26.9868,3.64,8.35,23.2729,4.9201
6/10/2016,43.758,717.91,47.4264,45.4606,116.62,7,3.9057,20.9804,3.7459,26.7083,3.48,8.65,23.0814,4.8595
6/13/2016,43.574,715.24,46.1919,46.0412,113.95,6.91,3.8824,20.5851,3.7171,26.3032,3.29,7.04,22.7334,4.9028
6/14/2016,42.992,719.3,45.9063,46.1298,114.94,6.86,3.808,20.3477,3.4844,26.0585,3.28,7.08,22.7614,4.8248
6/15/2016,43.54,714.26,45.7773,46.6021,114.6,6.84,3.8172,20.6641,3.6309,25.9741,3.35,6.93,22.6867,4.8681
6/16/2016,43.586,717.51,46.4222,46.789,114.39,6.91,3.8964,20.5059,3.5212,25.9319,3.4,7,22.7824,5.0139
6/17/2016,43.094,706.39,46.1827,45.9723,113.02,7.01,3.915,20.68,3.6021,26.1345,3.33,6.83,22.264,5.0413
6/20/2016,43.94,714.01,46.1274,46.7989,113.37,7.06,4.022,20.8777,3.6973,26.472,3.39,6.91,22.2102,5.0778
6/21/2016,43.922,715.82,47.1592,46.5135,114.38,7.05,3.9988,20.4348,3.7198,26.4636,3.38,6.91,22.3994,5.1052
6/22/2016,39.332,710.6,46.975,46.4742,113.91,6.74,3.9663,20.5613,3.7338,26.4045,3.36,6.91,22.3153,5.0961
6/23/2016,39.28,722.08,47.8225,47.714,115.08,7,4.1803,20.8222,3.8515,26.9193,3.35,6.91,22.4438,5.2057
6/24/2016,38.63,698.96,45.9063,44.9982,112.08,6.67,3.9709,20.0392,3.6458,25.7379,3.26,7.06,21.8132,4.7582
6/27/2016,39.71,691.36,44.6165,44.516,108.97,6.29,3.7987,20.1659,3.4115,24.9193,3.07,6.66,21.4956,4.6395
6/28/2016,40.358,707.95,45.547,45.1654,112.7,6.48,4.0733,20.6009,3.617,25.3328,3.43,6.4,21.8576,4.8952
6/29/2016,42.038,715.6,46.5604,45.9034,114.16,6.64,4.2455,20.8856,3.7856,25.5016,3.42,6.93,22.0468,5.0596
6/30/2016,42.456,715.62,47.1408,46.2577,114.28,6.71,4.3945,21.02,4.1593,26.202,3.47,6.85,22.327,5.1966
7/1/2016,43.3,725.68,47.1316,45.9133,114.19,6.76,4.455,21.3995,4.2111,25.9488,3.54,6.66,22.3947,5.1692
7/5/2016,42.796,728.1,47.1408,46.5922,114,6.54,4.32,20.7985,4.1009,25.5269,3.38,6.87,22.1846,4.9043
7/6/2016,42.888,737.61,47.3342,46.8874,116.7,6.52,4.3078,20.933,4.2623,25.6788,3.39,6.85,22.3107,4.8769
7/7/2016,43.188,736.57,47.3342,48.1076,115.85,6.5,4.2938,20.8222,4.3577,25.6872,3.36,7.23,22.4064,4.8678
7/8/2016,43.356,745.81,48.1818,50.0362,117.24,6.66,4.5221,21.6446,4.4749,26.1429,3.41,7.35,22.5792,4.9774
7/11/2016,44.956,753.78,48.449,51.1875,117.87,6.69,4.536,22.4988,4.93,26.5395,3.44,7.01,22.6493,5.0778
7/12/2016,44.93,748.21,49.0201,51.955,117.93,6.76,4.5453,22.7283,5.3772,26.8518,3.57,7.2,22.7521,5.1052
7/13/2016,44.506,742.63,49.2965,51.9353,116.78,6.69,4.6384,22.815,5.3481,26.9615,3.57,6.9,22.6236,5.3792
7/14/2016,44.306,741.2,49.5084,52.4667,117.29,6.69,4.7782,22.6332,5.3188,26.9952,3.55,6.79,23.072,5.4158
7/15/2016,44.08,735.44,49.4716,51.8566,116.86,6.65,4.7968,22.1352,5.3552,27.0627,3.46,6.63,23.0697,5.4066
7/18/2016,45.25,736.07,49.7111,52.1223,119.37,6.73,4.8713,23.875,5.4654,26.9024,3.39,5.79,23.3149,5.3427
7/19/2016,45.052,739.95,48.9096,52.6635,120.61,6.67,4.834,23.875,5.1575,26.7167,3.23,6.23,23.3243,5.2148
7/20/2016,45.672,745.72,51.5075,53.3523,121.92,6.76,4.9365,24.6103,5.1427,26.4383,3.17,6.04,23.3453,5.3153
7/21/2016,44.1,744.43,51.4062,52.3683,120.61,6.84,4.8247,24.5233,5.194,26.0838,3.16,6.02,23.2215,5.3153
7/22/2016,44.454,744.86,52.1156,53.7951,121,6.88,4.89,24.365,5.2797,26.3201,3.12,6.18,23.0417,5.3518
7/25/2016,46.002,739.61,52.263,54.7889,121.63,7.08,4.7968,24.4205,5.2502,26.0923,3.09,6.38,22.7334,5.3062
7/26/2016,45.902,735.59,52.2906,55.7237,121.22,7.23,4.7735,24.7132,5.9219,26.2104,3.11,6.08,22.5769,5.2696
7/27/2016,45.698,736.67,51.7655,55.1629,123.34,7.58,4.7735,24.7683,5.7964,26.2611,3.1,6.42,24.0436,5.3518
7/28/2016,46.122,752.61,51.7839,55.2809,125,7.62,4.6757,24.6499,5.9738,26.1935,3.02,6.49,24.3682,5.2514
7/29/2016,46.958,758.81,52.2169,56.1862,123.94,7.6,4.8666,24.4759,5.8409,26.0923,2.99,6.57,24.3379,5.2696
8/1/2016,46.002,767.74,52.1248,55.8221,124.31,7.91,4.7752,24.0014,5.9293,25.9488,2.87,6.52,24.7676,5.1692
8/2/2016,45.44,760.58,52.1248,55.1432,123.09,7.71,4.8265,23.1236,5.8776,25.8644,2.76,6.5,24.4009,5.1235
8/3/2016,45.158,754.64,52.4841,55.2908,122.51,7.78,5.0455,23.4399,5.9592,26.1345,2.82,6.33,24.7069,5.1966
8/4/2016,46.122,760.77,52.871,56.3141,124.36,7.76,5.1619,23.4558,5.9887,26.1092,2.78,6.4,24.8595,5.023
